"Timestamp","GODIŠTE","POL","NAJVIŠI OSTVARENI NIVO KVALIFIKACIJE","GODINA UPISA","GODINA UPISA NA OSNOVNE STUDIJE","GODINA DIPLOMIRANJA","GODINA UPISA NA MASTER STUDIJE","GODINA DIPLOMIRANJA","GODINA UPISA NA DOKTORSKE STUDIJE","GODINA DIPLOMIRANJA","PROSEČNA OCENA TOKOM OSNOVNIH STUDIJA","PROCENJENI NIVO AKTUELNOG POZNAVANJA NEMAČKOG JEZIKA","POZNAVANJE DRUGIH JEZIKA (upisati jezik i procenjeni nivo znanja)","DA LI STE SE STRUČNO USAVRŠAVALI NAKON STUDIJA (U ZEMLJI ILI INOSTRANSTVU) I NA KOJI NAČIN","STEPEN STRUČNE SPREME OCA","STEPEN STRUČNE SPREME MAJKE","RAZLOZI ZA IZBOR STUDIJA GERMANISTIKE (moguć višestruki izbor)","UKOLIKO STE ODABRALI DRUGO, NAVEDITE ŠTA TAČNO","RAZLOZI ZA STUDIJE GERMANISTIKE UPRAVO U BEOGRADU","KOJI JE VAŠ TRENUTNI RADNI STATUS","VRSTA POSLA","NAPISATI PRIBLIŽNO VRSTU POSLA","NAPISATI PRIBLIŽNO KOJI POSAO","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo u pogledu sadržaja i vrste poslovnih aktivnosti]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo u pogledu mogućnosti napredovanja u struci]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo u pogledu mogućnosti stručnog usavršavanja]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo primanjima]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo radnom atmosferom i međuljudskim odnosima]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo mogućnošću učenja od starijih kolega i razmene iskustava]","OCENITE STEPEN ZADOVOLJSTVA SVOJIM TRENUTNIM POSLOM /RADNIM MESTOM [Zadovoljstvo količinom slobodnog vremena za nesmetan privatni život]","OCENITE STEPEN ZNAČAJA KOJI PRIDAJETE RADU U STRUCI","OCENITE GENERALNI STEPEN ZADOVOLJSTVA SVOJIM STUDIJAMA","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Sadržaji su bili adekvatno birani]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Sadržaji su bili adekvatno obrađivani]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Sadržaji su se pokazali relevantnim za moj poziv]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Mogućnost kombinovanja izbornih predmeta je omogućila individualno filološko profilisanje]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Profesori/lektori su bili stručni]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Profesori/lektori su dobro prenosili znanja]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Profesori/lektori su primenjivali adekvatne nastavne metode i tehnike]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Nastavni sadržaji različitih predmeta su bili međusobno usklađeni]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Opšti prostorni uslovi rada su bili dobri]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Radna atmosfera je bila podsticajna]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Ritam rada je odgovarao sposobnostima studenata]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Procenjeno radno opterećenje (broj kredita po predmetu) odgovaralo je činjeničnom stanju]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Odnosi među studentima su bili pozitivni]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Biblioteka je pružala dobre mogućnosti za rad]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Biblioteka je opremljena relevantnom literaturom za nastavu i ispite]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Na studijama su se ponavljali sadržaji (iz prethodnog školovanja, sa prethodnih godina studija)]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Na ispitima su se zahtevala samo ona znanja/oni sadržaji koji su prethodno bili predmet nastave]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Ocenjivanje na ispitu je bilo realno i objektivno]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su omogućavale individualni izbor sadržaja, prema ličnim potrebama i interesovanjima]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Na studijama su dominirali teorijski sadržaji]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su omogućavale dovoljan udeo praktičnih predmeta/sadržaja]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije adekvatno priremaju za budući poziv]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Stečeno znanje nemačkog jezika je dovoljno za izabrani poziv]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su omogućavale slobodnu razmenu mišljenja]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su doprinele razvijanju radnih navika]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su omogućile sticanje interdisciplinarnih znanja]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su obuhvatale adekvatan fond časova na nedeljnom/godišnjem nivou]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Studije su omogućile ili podsticale na učenje drugih stranih jezika]","OCENITE STEPEN ZADOVOLJSTVA POJEDINAČNIM ASPEKTIMA SVOJIH STUDIJA [Odnos broja studenata i broja predavača  je bio adekvatan]","OCENITE STEPEN POVEZANOSTI STUDIJSKIH SADRŽAJA I VAŠEG POSLA [Na svom radnom mestu primenjujem sadržaje naučene na studijama]","OCENITE STEPEN POVEZANOSTI STUDIJSKIH SADRŽAJA I VAŠEG POSLA [Na radnom mestu primenjujem kompetencije i principe rada usvojene na studijama (soft skills)]","OCENITE STEPEN POVEZANOSTI STUDIJSKIH SADRŽAJA I VAŠEG POSLA [Na radnom mestu dosta učim od starijih i iskusnijih kolega]","OCENITE STEPEN POVEZANOSTI STUDIJSKIH SADRŽAJA I VAŠEG POSLA [Na radnom mestu sam prepušten(a) samom/samoj sebi, ne dobijam pomoć kolega]","DA LI POSTOJE SADRŽAJI KOJI SU VAM NEDOSTAJALI NA STUDIJAMA, S OBZIROM NA POSAO KOJI DANAS OBAVLJATE","- u oblasti savremenog nemačkog jezika ","- u oblasti književnosti ","- u oblasti prevođenja ","- u oblasti didaktike/metodike nastave nemačkog jezika ","- u drugim filološkim oblastima ","- u drugim nefilološkim oblastima ","- u pogledu drugih veština i znanja potrebnih za svakodnevno obavljanje posla (npr. rad na računaru, informacione tehnologije, korespondencija, organizacija rada, timski rad...) ","DA LI POSTOJE SADRŽAJI KOJI SU VAM NA STUDIJAMA BILI SUVIŠNI, S OBZIROM NA POSAO KOJI DANAS OBAVLJATE","NAVEDITE SADRŽAJE KOJI SU VAM NA STUDIJAMA BILI SUVIŠNI, S OBZIROM NA POSAO KOJI DANAS OBAVLJATE","KOJE PROMENE BI TREBALO SPROVESTI NA STUDIJAMA GERMANISTIKE","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Ciljevi učenja su bili transparentni]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavanja i vežbe su bili dobro strukturisani]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Sadržaji su motivisali na učenje]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su umeli da motivišu na rad i učenje]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su bili obučeni da umešno prenose i najkomplikovanije sadržaje]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su uspostavljali prijatnu atmosferu]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su koristili adekvatne nastavne tehnike i metode]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su bili osposobljeni za korišćenje savremenih sredstava rada i medija]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su podsticali na samostalan rad]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su ekonomično koristili raspoloživo nastavno vreme]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su bili upućeni u savremene tokove svoje struke]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su referisali o sopstvenim istraživanjima i rezultatima]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su upućivali na sopstvene publikacije i naučne radove]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Na nastavi je korišćen interesantan materijal]","PROCENITE KVALITET PREDAVANJA/PREDAVAČA [Predavači su bili upućeni u korišćenje novih medija (internet, smart phones, aplikacije, platforme)]","DA LI BI KATEDRA ZA GERMANISTIKU TREBALO DA PRUŽA MOGUĆNOSTI ZA USAVRŠAVANJE I NAKON ZAVRŠENIH STUDIJA","Dajte kratak opis","Navedite mogućnosti za stručno usavršavanje koje biste rado koristili na svojoj katedri","DA LI SMATRATE POTREBNIM UVOĐENJE ALUMNI MREŽE ILI NEKOG DRUGOG VIDA KONTAKTA IZMEĐU BIVŠIH STUDENATA",""
"2018/06/06 8:05:02 PM GMT+2","1984","M","master studije","","","","2008","2008","","","između 8 i 9","C2","engleski - C1","Poslovno stručno usavršavanje","fakultetska diploma","diploma više škole","interesovanje za strani jezik;interesovanje za stručno-prevodilački poziv;intersovanje za konsekutivno ili simultano prevođenje;dobro poznavanje stranog jezika;deficitarnost zanimanja, dobri izgledi za nalaženje posla","","specifičan obrazovni profil","rad u struci","prevođenje","","","5","2","4","4","4","3","3","4","3","2","4","2","2","4","4","3","3","2","4","3","3","5","4","3","3","4","4","2","5","2","2","1","3","3","2","3","4","4","2","2","1","5","Da","Razlike u jeziku, koji se koristi u Nemačkoj, Austriji, Švajcarskoj.","Moj poziv nema dodirnih tačaka sa književnošću.","Pravna i druga stručna terminologija. ","","","bankarstvo;menadžement;pravo;administrativno poslovanje","Poslovna korespondencija npr.","Da","Socijalna ekologija, filozofija.","Praktična nastava, konsekutivno i simultano prevođenje, gostovanja zaposlenih u struci i stranih državljana sa nemačkog govornog područja, koji rade u Srbiji. ","4","3","3","3","3","4","4","3","3","4","3","3","3","3","3","Da","Opis čega?","","Da",""
"2018/06/06 8:15:36 PM GMT+2","1973.","Ž","osnovne studije","","1992","1998","","","","","između 7 i 8","C1","Engleski A2, ruski A1","I u zemlji i u inostranstvu, pre svega učešćem na brojnim seminarima i stipendijama.","srednja stručna škola","diploma više škole","interesovanje za strani jezik","","visok ugled institucije;privlačnost (atraktivnost) glavnog grada","rad u struci","nastava","","","2","3","5","1","3","2","4","5","3","3","3","3","2","4","4","4","4","4","4","4","3","4","2","2","2","3","4","2","5","2","3","2","3","4","4","4","3","4","4","4","3","4","Da","Aktuelne teme","Novija književnost","Tehnike","Praktični deo","Kompetencije","","Timski rad","Da","Prva pomoć, kulturna istorija Srba","Što više praktičnih vežbi","3","2","1","2","4","3","3","3","2","2","3","4","4","3","3","Da","Stručna usavršavanja, praksa, književne večeri, kursevi","","Da",""
"2018/06/06 8:19:51 PM GMT+2","1996","Ž","bez diplome","2013","","","","","","","između 7 i 8","C1","Ruski A2","Ne","srednja stručna škola","srednja stručna škola","interesovanje za strani jezik","","blizina porodice/prijatelja","rad izvan struke, u kojem se zahteva/koristi nemački jezik","","Call operater za nemacki jezik","","2","3","2","3","3","3","2","5","2","1","1","1","1","1","2","2","1","1","2","3","3","3","2","5","1","2","2","3","5","2","2","2","3","1","2","3","2","2","3","1","3","1","Da","Medjusobno razgovaranje na nemackom jeziku o svakodnevnim temama i temama koje su nam potrebne za buduce zaposljavanje","Diskutovanje o procitanoj literaturi ili procitanoj knjizi","","","","","","Da","Neadekvatne teme na predmetu savremeni nemacki jezik, koriscenje vikipedije od strane profesora","Da se neki profesori promene koji ne ocenjuju studenta po znanju nego po izgledu ili spreciti profesore da se iskaljuju na studentima","3","2","2","2","2","2","3","1","5","1","3","2","3","2","1","Ne","","Nema","Da",""
"2018/06/06 8:20:32 PM GMT+2","1982.","Ž","master studije","","","","2016","2017","","","između 6 i 7","C2","Engleski -B2 ","Ne","fakultetska diploma","fakultetska diploma","interesovanje za nastavnički poziv;dobro poznavanje stranog jezika","","visok ugled institucije","rad u struci","nastava","","","4","3","1","1","4","2","4","5","3","3","3","2","4","5","4","3","3","1","1","1","2","2","2","2","2","2","2","1","2","2","3","1","2","2","2","2","2","5","4","4","4","3","Ne","","","","","","","","Da"," Istorija jezika , knjizevnost ","Vise prevodjenja strucnih tekstova , vise konverzacije i ucenje savremenog jezika ","4","3","2","2","5","3","3","3","3","3","3","2","2","2","1","Da"," Ucenje savremenog jezika ","","Ne znam",""
"2018/06/06 8:33:13 PM GMT+2","1978","M","osnovne studije","","1997","2003","","","","","između 7 i 8","C2","Engleski - B2","Da - Udruženje naučnih i stručnih prevodilaca Srbije; Samostalna putovanja u zemlje nemačkog govornog područja","srednja stručna škola","srednja stručna škola","interesovanje za strani jezik;interesovanje za stručno-prevodilački poziv;dobro poznavanje stranog jezika;pretpostavka o sopstvenom talentu","","visok ugled institucije","rad u struci","nastava","","","4","2","4","1","4","4","4","4","4","4","4","4","1","5","5","5","3","4","4","4","4","4","3","4","4","4","4","3","4","3","4","4","4","4","4","4","4","4","5","4","4","1","Da","","/","Prevođenje stručnih tekstova","","","bankarstvo;menadžement;spoljna trgovina;pravo;logistika;administrativno poslovanje","","Ne","","Mogućnost daljeg usavrsavanja, naročito što se tiče prevođenja.","4","4","4","5","5","5","5","3","4","3","5","2","4","4","2","Da","/","","Da",""
"2018/06/06 8:38:54 PM GMT+2","1979","M","osnovne studije","","1998","2004","","","","","između 7 i 8","C2","engleski B2, francuski A1","ne","fakultetska diploma","fakultetska diploma","interesovanje za strani jezik;interesovanje za stručno-prevodilački poziv;intersovanje za konsekutivno ili simultano prevođenje;pretpostavka o sopstvenom talentu","","visok ugled institucije;specifičan obrazovni profil;privlačnost (atraktivnost) glavnog grada;blizina porodice/prijatelja","rad u struci","prevođenje","","","5","4","4","5","5","4","4","5","5","4","4","5","3","5","5","4","4","5","5","5","4","5","4","4","4","4","4","3","3","3","4","4","5","5","5","5","3","4","4","4","3","4","Da","","književnost mi nije potrebna za posao kojim se bavim","","","","bankarstvo;menadžement;pravo;logistika","","Da","Književnost, treba je učiti zbog opšteg obrazovanja, ali su nam druga znanja potrebnija.","napraviti dva smera: smer za nastavnike/profesore i smer za stručne prevodioce","3","3","4","4","4","5","4","3","3","4","4","3","3","5","4","Da","Ukoliko je ovo kraj upitnika, mogu samo da zaključim da mi je bila čast što sam studirao Nemački jezik i književnost na Katedri za germanistiku na Filološkom fakultetu u Beogradu. Imam lepa na sećanja na predavače i profesore a stečena znanja svakodnevno koristim u svom radu. Inače, radim kao prevodilac u automobilskoj industriji a prevodim sadržaje iz oblasti mašinstva, elektrotehnike, finansija itd...","","Da",""
"2018/06/06 8:38:55 PM GMT+2","1983","Ž","osnovne studije","","2002","2011","","","","","između 6 i 7","C2","Engleski - B2 španski - A2","Da, preko Nemacke pedagoške službe za razmenu. Stipendija za hospitovanje u osnovnoj školi u Nemačkoj. ","srednja stručna škola","srednja stručna škola","interesovanje za strani jezik;interesovanje za nastavnički poziv;dobro poznavanje stranog jezika;inspiracija na koju su uticali srednjoškolski nastavnici;deficitarnost zanimanja, dobri izgledi za nalaženje posla;pretpostavka o sopstvenom talentu","","visok ugled institucije","rad u struci","nastava","","","3","1","2","2","5","4","2","5","3","3","3","4","1","5","3","3","5","3","3","1","3","2","5","5","4","3","2","3","5","1","1","5","3","2","2","5","1","5","4","3","3","5","Da","","Ništa nije nedostajalo","Više praktičnijih tekstova, manje kniževnih","Više prakse","","bankarstvo;pravo;Medicina","","Da","Frazeologija, leksikografija...","Više praktičnog dela ","4","4","3","3","4","1","3","5","5","4","5","3","2","3","1","Da","U periodu mog studiranja, malo se pažnje posvećivalo praksi u školama. Što se tiče prevođenja, više praktičnijih prevoda manje književnih","","Ne znam",""
"2018/06/06 8:41:19 PM GMT+2","1987","Ž","master studije","","","","2011","2014","","","između 8 i 9","C2","engleski - C1; norveški - B2; holandski - A2","Upisala sam doktorske studije, a u okviru posla redovno imam usavršavanja.","diploma više škole","diploma više škole","interesovanje za strani jezik;interesovanje za maternji jezik;interesovanje za književnost;interesovanje za književno-prevodilački poziv;dobro poznavanje stranog jezika;pretpostavka o sopstvenom talentu","","blizina porodice/prijatelja","rad u struci","aktivnost u kojoj se upražnjava nemački jezik","","","5","4","5","5","4","4","4","5","3","3","3","5","3","4","3","3","3","2","3","4","4","4","2","3","3","3","3","2","4","3","3","5","3","4","2","4","4","4","4","2","3","3","Da","Adekvatan način rada; na 1. godini se očekivalo od nas da govorimo savršen nemački, a doživljavali smo i verbalna ponižavanja ako to nije bio slučaj. Ne znam ko se danas bavi predmetima savremenog nemačkog jezika, u moje vreme su to, između ostalih, bile Aleksandra Lazić, Jelena Arsić, Sonja Uzelac - i ni pod razno nisu imale metode koje bi podstakle i ohrabrile mlade ljude da bolje uče i više se trude. Znam da je sada taj predmet drugačije organizovan, pa se nadam i da se s tim u vezi promenilo stanje.","Savremena književnost (ne mislim samo na ono što se na katedri naziva “književnošću posle 2. svetskog rata”, već na ono što je napisano u poslednjih 10 godina); adekvatni predavači koji žele da nam prenesu znanje, a ne iskompleksirani muškarci koji žele da nam pokažu koliko su pametni (žao mi je što moram ovako da se izrazim, mogu i da imenujem, ali verujem da nema potrebe - zaista smatram da dotični mačo-klub uništava svaku želju za kvalitetnim radom u oblasti književnosti, što je velika šteta, a ne bih imala problem da se ovako izjasnim i da anketa nije anonimna)","Više zaista korisnih vežbi. Najkorisnije vežbe iz prevođenja imala sam kod Nataše Vukajlović i Annette Đurović, dok su mi zastarele metode kod Sonje Uzelac i Jelene Arsić ubijale volju za prevođenjem - iako je to ono čime najviše volim da se bavim. Prevođenje tekstova Tomasa Mana i sl. je potpuno nepotrebno. Na nekom nivou kritike i analize prevoda bi moglo da se govori o tome, ali je bilo mnogo korisnih ih stvari koje nismo radili. Nismo se bavili prevođenjem različitih vrsta književnih tekstova, niti smo imali dovoljno korisnih saveta za to. Mnogo više o književnom prevođenju naučila sam tek kasnije od starijih prijatelja koji se time već duže vreme bave.","Više prakse. Odmah posle osnovnih studija počela sam da radim kao nastavnik nemačkog u jednoj školi stranih jezika i tek tad sam zapravo savladala praktične metode držanja časova. Zapravo smatram da je to što smo počeli sa metodikom tek na 4. godini prekasno - veliki broj studenata je završio u prosveti na ovaj ili onaj način, mislim da bi bilo svrsishodnije uvesti metodiku ranije i upotpuniti je adekvatnom praksom.","Pretpostavljam da je fantazija, ali ipak ću napisati: srpski jezik smatram da je neophodan kao obavezan predmet sve 4 godine. U više navrata sam bila zapanjena neznanjem kolega kada je u pitanju srpski jezik. ","Statistika. Na doktorskim studijama sam se susrela sa istraživanjima za koje sam molila prijatelje koji su završili psihologiju da mi pomažu oko statističke obrade. Neki kurs na bilo kom stepenu studija bio bi više nego koristan.","Akademsko pisanje - ovaj predmet smo dobili kao obavezan na master studijama i bio je smejurija. Na osnovnim smo pisali seminarske ko je kako stigao, nemajući pojma o načinima citiranja, a kamoli o nekim detaljnijim razlikama između stručnih, naučnih i drugih radova. Smatram da je akademsko pisanje neophodan predmet već na 1. godini i da u okviru njega cilj mora biti upoznavanje sa vrstama teksta koje se tiču akademskog pisanja, pravilima koja se tiču pojedinačnih vrsta, kao i pisanje takvih tekstova.","Ne","","Najiskrenije i najprijateljskije rečeno: uveriti se da je nastavnom kadru stalo da prenese znanje. Isuviše često sam se tokom svih stepena studija susrela sa situacijama u kojima se predavači na germanistici trude da ponize studente i izleče svoje komplekse. Neke od takvih predavača sam već imenovala u anketi, ali verujem da svako dobronameran zna o kojim ljudima je reč. Ukoliko se nastavi teror takvih ljudi (a rekla bih da de teror pomenutog književnog mačo-kluba nažalost u uprkos svemu nastavlja), jednostavno nećemo proizvoditi kvalitetne, visoko obrazovane germaniste. Na naredno pitanje ću se truditi sa odgovorim što pravednije, ali kvalitet profesora za vreme mojih studija je toliko varirao od lošeg do odličnog da ove ocene neće biti fer ni prema jednima, ni prema drugima.","3","3","3","3","3","3","3","2","4","4","2","2","2","3","2","Da","Kojom god užom strukom da se bavimo nalon studija, a da je u pitanju bilo šta što je vezano za studije, neophodno je da se dalje usavršavamo, a mislim da se ovo pre svega odnosi na nastavu nemačkog jezika.","","Da",""
"2018/06/06 8:48:23 PM GMT+2","1982","Ž","osnovne studije","","2003","2009","","","","","između 7 i 8","C2","Engleski B2","Seminar za sudske prevodioce i tumace ","srednja stručna škola","srednja stručna škola","interesovanje za književnost;interesovanje za stručno-prevodilački poziv","","visok ugled institucije;privlačnost (atraktivnost) glavnog grada","rad u struci","aktivnost u kojoj se upražnjava nemački jezik","","","5","3","3","4","5","4","4","5","3","3","3","2","3","4","3","3","3","2","3","3","3","4","3","3","2","3","3","2","4","2","2","4","1","3","3","3","2","5","4","3","4","1","Da","Trebalo je obradjivati vise savremene tekstove i baviti se vokabularom tj. ozbiljniji pristup analizi tekstova i vokabulara. ","Zadovoljna sam obradom knjizevnosti.","-Realno pristupanje prevodjenju tj. nedostajao je ozbiljan ""trening"" za one koji su zainteresovani

-Povrsan pristup asistenta tj. lektora datim tekstovima namenjenim za prevodjenje

-Ukazivanje na prevodilacke greske kako na srpskom tako i na nemackom jeziku","-Bilo je dovoljno teorije, ali potrebno je vise prakse. 
-Podsticanje kreativnosti kod studenta

","Ok","menadžement","-U tom smislu sve je nedostajalo, a vrlo vazno u profesionalnom smislu, jer baca u senku ostalo steceno znanje na studijama.

","Da","-Sadrzaji koji su fokusirani na analize raznih teorija, koji su u praksi suvisni ili nabitni. Ubaciti sadrzaje koji prate savremeni poslovni napredak.","Podeliti sadrzaje koji su fokusirani na knjizevnost i na savremeni nemacki jezik tj. prevodjenje. 

Zainteresovati studente boljom metodom rada, ukljuciti vise studente u aktivnost rada tj. da ne budu pasivni na nastavi. ","3","2","2","2","1","2","2","2","2","3","2","2","2","1","2","Da","-Neophodni su seminari iz oblasti metodike u smislu usavrsavanja i sticanja novih metoda.. 

-Pruzanje dvodnevnih ili jednodnevnih kurseva iz oblasti prevodjenja ili metodike 
","","Da",""
"2018/06/06 9:06:41 PM GMT+2","1979","Ž","master studije","","","","1998","2004","","","između 7 i 8","C2","engleski B2","ÖSD Zertifikat","fakultetska diploma","fakultetska diploma","interesovanje za stručno-prevodilački poziv;intersovanje za konsekutivno ili simultano prevođenje;inspiracija na koju su uticali srednjoškolski nastavnici","","visok ugled institucije;pogrešno uverenje da nas očekuju slušaonice, svakodnevni kontakt sa stranim lektorima,svakodnevne vezbe prevodjenja u oba smera","rad izvan struke, u kojem se zahteva/koristi nemački jezik","","komercijala","","2","2","2","3","1","2","1","3","1","1","1","2","1","2","1","1","1","1","1","1","1","5","2","4","2","2","2","1","5","1","1","2","1","2","2","1","1","1","1","1","3","3","Ne","","","","","","","","Da","nastava je bila veoma lose koncipirana,tesko je izdvojiti po segmentima","period od 1998. do 2004.je bio ocajan i to je blag opis tadasnjeg stanja. Nadam se da se od tada do danas sve promenilo.Dan danas zalim to uzalud protraceno vreme koje  nije ulozeno u neko bolje,kvalitetnije i ozbiljnije obrazovanje.","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Da","Oslobodite se sujete i shvatite svoj poziv predavača kao sveto zanimanje .Odgovorni ste za generacije koje ste iznedrili .","","Ne",""
"2018/06/06 9:12:03 PM GMT+2","1976","Ž","osnovne studije","","1996","2006","","","","","između 6 i 7","C1","bugarski A1","Više puta. Učestvovala sam na raznim seminarima u zemlji i u inostranstvu (Nemačkoj, Grčkoj, Rumuniji) zahvaljujući Geteovom institutu i Udruženju St. Gerhard","bez kvalifikacije","bez kvalifikacije","interesovanje za strani jezik;interesovanje za nastavnički poziv;zbog prve simpatije koja živi u Nemačoj","","privlačnost (atraktivnost) glavnog grada","rad u struci","nastava","","","4","4","4","3","5","5","5","4","4","4","4","4","2","5","5","5","4","5","5","5","5","5","5","4","4","4","4","3","3","3","4","4","4","4","4","4","4","4","3","4","3","4","Da","Bilo je svega u dovoljnoj meri","Savremena literatura koja je prilagodjena nemačkom kao stranom jeziku","Savremeni tekstovi","Vise prakticnih stvari","","administrativno poslovanje","Svega gore navedenog nije bilo. Bila su druga vremena.","Da","Istorija jezika, neka knjizevna dela","Uvesti smerove. U zavisnosti od smera birati predmete, koji mogu biti od koristi u buducem poslu. Uvesti prakticnu nastavu...","4","4","4","4","5","4","4","3","4","4","5","4","5","4","3","Da","Bolja saradnja","","Da",""
"2018/06/06 9:14:17 PM GMT+2","1983","Ž","osnovne studije","","2002","2014","","","","","između 6 i 7","B2","Engleski b1 spanski a1","Ne","srednja stručna škola","srednja stručna škola","interesovanje za strani jezik;pretpostavka o sopstvenom talentu","","Najblizi mom gradu u kom stanujem","rad u struci","nastava","","","2","1","1","1","3","3","3","3","2","3","3","2","2","5","5","4","3","3","3","4","4","5","4","4","3","2","3","4","4","3","4","4","4","4","4","4","4","4","3","3","3","1","Da",""," Nista","","Nacin predacanja i izvodjenja nastave","","","Rad na racunaru..organizacija rada","Da","Knjizevnost ","Treba biti vise prakticne nastave manje teorije","4","3","3","3","3","3","3","4","3","4","4","4","4","3","4","Da","Potrebno je vise prakticne nastave konverzacije i savremeni nemacki jezik da taj ispit bude malo jasnije odredjen prilicno je bilo konfuzno za studente","","Ne znam",""
